,,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,label
2019/2/12,SZ002059,-0.001934217,0.013539606,-0.14285626,0.001934217,0.14285626,0.009671171,0.7142875,0.005802737,0.428575,1.001938,1.003876,0.9903101,,0.9767442,1.0465117,1.0193799,1.0465117,1.0639535,0.97558135,1.0044574,1.0176356,1.0165374,1.0600452,0.022164324,0.041313875,0.031979993,0.027655309,0.05465338,0.012790718,-0.008726802,-0.002893864,-0.000782956,-0.002590351,0.83257025,0.40900603,0.28659433,0.06211826,0.68514585,-0.001162796,0.034813277,0.009856071,-0.005184591,0.016370164,1.003876,1.122093,1.122093,1.122093,1.2306201,0.9496124,0.93217045,0.93217045,0.93217045,0.93217045,0.9968992,1.037597,1.0360465,1.0348837,1.1108527,0.95736426,0.970155,0.992248,0.9976744,1.0193799,20,6,1.5,1,0.25,0.9285721,0.35714337,0.35714337,0.35714337,0.22727302,1,0.3,0.65,0.76666665,0.083333336,0.4,0.5,0.75,0.8333333,0.9166667,0.6,-0.2,-0.1,-0.06666667,-0.8333333,0.6972325,0.6125898,0.248563,0.20939405,0.4291589,0.6442096,0.3860219,0.3428174,0.2091889,0.4541768,0.6,0.5,0.6,0.53333336,0.48333332,0.4,0.5,0.4,0.46666667,0.51666665,0.2,0,0.2,0.06666667,-0.033333335,0.65000015,0.39830503,0.4698795,0.44545454,0.47005445,0.34999985,0.601695,0.5301205,0.55454546,0.52994555,0.30000034,-0.20338994,-0.060240984,-0.109090924,-0.059891127,0.78089964,1.134564,0.96109736,0.8064042,0.8799523,0.1316593,0.46906796,0.41428822,0.41973394,0.5150279,0.52333313,1.0454183,1.3133804,1.4635952,1.4235263,0.23003343,0.44731143,0.5235939,0.5438757,0.50280154,0.76996654,0.5526886,0.4764061,0.4561243,0.49719846,-0.53993315,-0.10537717,0.047187824,0.087751366,0.005603056,0.007619023
2019/2/12,SZ002265,0.007623924,0.05463786,0.13953555,0.034307484,0.6279068,0.012706453,0.23255765,-0.013977107,-0.2558136,0.9924338,1.034048,0.97982347,,1.0416142,1.1160152,1.1614124,1.0958385,1.148802,0.9598991,1.0245901,1.081778,1.0972258,1.1272384,0.03394735,0.07449061,0.07929939,0.072681464,0.06652729,0.015384618,-0.01966449,-0.011816742,-0.005085936,-0.002563834,0.51345426,0.6388131,0.777184,0.37948638,0.4529811,0.009331644,0.06390004,0.03048098,-0.023479652,-0.051605232,1.034048,1.1273644,1.1778059,1.2484237,1.293821,0.887768,0.887768,0.887768,0.887768,0.887768,0.9848676,1.1066835,1.1475409,1.1543506,1.1737705,0.9417403,0.9566204,0.9962169,1.0648172,1.0978563,20,5,1.25,0.5555556,0.1388889,0.7672415,0.46842107,0.38695645,0.31118888,0.27639747,1,0.2,0.05,0.3,0.11666667,0.4,0.7,0.85,0.9,0.95,0.6,-0.5,-0.8,-0.6,-0.8333333,-0.21573567,-0.6293553,0.061782815,0.36362922,0.4659384,-0.2389057,-0.26371446,-0.20649415,0.13344675,0.06948314,0.6,0.4,0.35,0.46666667,0.55,0.4,0.5,0.6,0.5,0.41666666,0.2,-0.1,-0.25,-0.033333335,0.13333334,0.40571424,0.30833322,0.3036809,0.43356648,0.44158417,0.5942858,0.6916668,0.6963191,0.56643355,0.55841583,-0.18857153,-0.3833336,-0.3926382,-0.13286705,-0.11683166,0.8407273,0.7075275,0.8061496,1.02041,1.0337385,0.29459196,0.26744184,0.320602,0.7524469,0.7066488,0.7789665,1.0825818,1.2397367,1.2259175,1.3699915,0.55539554,0.59875864,0.39105138,0.53303856,0.505157,0.44460446,0.40124133,0.60894865,0.46696144,0.494843,0.1107911,0.19751734,-0.21789725,0.0660771,0.010313984,0.00124228
2019/2/12,SZ002428,0.003558716,0.017793579,0.2,0.005338104,0.3000017,0.008896759,0.4999983,0.007117371,0.39999658,0.9964539,1.0053191,0.9875887,,0.96453905,1.0496453,1.0407802,0.95035464,0.9574469,0.9638298,0.99148935,1.0226064,0.99527186,0.9899527,0.0355849,0.044548687,0.048217993,0.064329386,0.051755317,0.018794322,-0.008725551,-0.004976534,0.002550509,0.000277362,0.69736767,0.35166353,0.3728239,0.12182508,0.008759609,-0.001418439,0.047775615,0.024670707,-0.03225424,0.001865104,1.0053191,1.0656029,1.1081561,1.1258864,1.1258864,0.9060284,0.9060284,0.9060284,0.8829787,0.8829787,0.9971631,1.0223404,1.0595744,1.0553191,1.0429077,0.9404256,0.95815605,0.99007094,0.9304964,0.9468086,20,6,1.5,1.5555556,0.9444444,0.9464283,0.58888865,0.46491215,0.481752,0.481752,1,0.1,0.2,0.33333334,0.6666667,0.4,0.7,0.85,0.13333334,0.56666666,0.6,-0.6,-0.65,0.2,0.1,0.40450832,0.10381221,0.5806967,0.74850845,0.6732251,-0.047678288,-0.2815181,0.31731305,0.4094204,0.33382013,0.6,0.4,0.45,0.46666667,0.53333336,0.4,0.6,0.55,0.46666667,0.4,0.2,-0.2,-0.1,0,0.13333334,0.6315787,0.39230785,0.45381525,0.5364583,0.51704544,0.3684213,0.6076922,0.5461847,0.4635417,0.48295456,0.26315743,-0.21538433,-0.092369474,0.072916605,0.034090888,0.87763363,0.92313206,1.3765886,1.2882689,1.1086704,0.09859685,0.110655226,0.6298619,0.7856831,0.61983335,0.6422262,0.82782215,1.120312,1.3844922,1.3329849,0.42104298,0.43960345,0.3533237,0.5173507,0.5105805,0.578957,0.56039655,0.6466763,0.48264933,0.48941955,-0.15791406,-0.12079312,-0.29335257,0.034701332,0.021160921,0.013864756
2019/2/12,SZ002727,-0.021846939,0.025819255,-0.8461491,0.001986158,0.076925464,0.001986158,0.076925464,-0.021846939,-0.8461491,1.0223349,1.0243654,0.9979695,,1.0055836,1.0106597,0.9137054,0.94416237,1.1025379,0.9974618,1.0049745,0.992538,0.9658713,1.0543739,0.022853944,0.018351974,0.027979225,0.04928334,0.11045953,0.010558412,-0.001052128,0.00296477,0.004174632,-0.004741968,0.5335988,0.030128896,0.39298752,0.55608064,0.56209624,-0.018578643,-0.000239907,-0.020703275,-0.026403451,0.08551424,1.0263958,1.0431471,1.0467002,1.0467002,1.2593906,0.96446687,0.96446687,0.9076142,0.8390862,0.8390862,1.0158374,1.0207105,1.0149237,1.0094415,1.1703552,0.97766477,0.995939,0.9671065,0.920812,0.9517765,12,3,2.25,2.1111112,0.6111111,0.57377267,0.451615,0.6642347,0.7750621,0.38285068,0.8,0.4,0.5,0.6666667,0.05,0.2,0.6,0.05,0.26666668,0.6333333,0.6,-0.2,0.45,0.4,-0.5833333,0.001939015,-0.3252584,-0.20367244,-0.23117507,-0.25002646,-0.32985377,-0.32467794,-0.26831493,-0.17382024,-0.15555924,0.6,0.5,0.65,0.53333336,0.45,0.4,0.5,0.35,0.46666667,0.51666665,0.2,0,0.3,0.06666667,-0.06666667,0.47577128,0.46789065,0.63843656,0.55278313,0.45943788,0.5242287,0.5321094,0.36156344,0.4472169,0.5405621,-0.048457414,-0.064218715,0.27687308,0.105566226,-0.08112424,0.64890456,0.5620829,0.53798974,0.55097,0.5306908,0.22736986,0.1908395,0.15799578,0.16682912,0.2060021,0.5667683,0.8193065,0.712612,0.937339,1.4867271,0.74622035,0.59151185,0.6213172,0.5477399,0.52395993,0.25377965,0.40848812,0.37868282,0.45226005,0.4760401,0.49244073,0.18302375,0.24263439,0.09547988,0.04791984,-0.001932442
2019/2/12,SZ002750,0.005226504,0.020905914,0.25000122,0.00871084,0.4166687,0.006968569,0.33333007,0.003484233,0.16666257,0.9948007,1.0086656,0.9878683,,0.982669,1.0294628,1.0086656,0.9930677,0.9722704,0.9733103,0.9994801,1.0176777,1.0088966,1.0205951,0.0238136,0.04008302,0.036063954,0.0335374,0.04246906,0.009878665,-0.008392415,-0.003189951,0.000205889,-0.000928864,0.43021584,0.4018504,0.27383524,0.002920859,0.14590113,0.006932399,0.03828576,0.012626855,-0.011882029,0.00680641,1.0086656,1.0866551,1.1611785,1.1611785,1.1854421,0.91854423,0.91854423,0.91854423,0.91854423,0.91854423,0.9902947,1.0197574,1.0409012,1.0298094,1.0398614,0.9597921,0.97365695,0.98682845,0.97539,0.9871751,20,6,1.5,1.2222222,0.4861111,0.9038457,0.48453572,0.33571416,0.33571416,0.30519456,1,0.2,0.45,0.6333333,0.11666667,0.4,0.7,0.85,0.9,0.95,0.6,-0.5,-0.4,-0.26666668,-0.8333333,-0.48113248,0.699978,0.62391144,0.67428064,0.78220516,-0.64645666,0.2963234,0.40160754,0.4180239,0.4474593,0.6,0.4,0.55,0.56666666,0.5833333,0.4,0.6,0.45,0.43333334,0.41666666,0.2,-0.2,0.1,0.13333334,0.16666667,0.5806451,0.44848484,0.49011853,0.5061728,0.5109289,0.41935495,0.55151516,0.50988144,0.49382722,0.48907107,0.16129014,-0.103030354,-0.01976291,0.012345544,0.021857847,0.99538285,1.6962403,1.8668541,1.5152433,1.9795856,0.40089142,1.2594628,1.4170358,1.2624205,2.0005455,0.9418937,1.3733294,1.3653767,1.5888052,2.3092234,0.454371,0.38278976,0.5099322,0.50384575,0.49986318,0.54562896,0.61721027,0.49006778,0.49615428,0.5001368,-0.091257975,-0.23442051,0.019864414,0.007691452,-0.000273642,0.006814361
2019/2/13,SH600096,0.015000056,0.035000067,0.42857218,0.011666629,0.33333158,0.008333384,0.23809624,0.011666811,0.3333368,0.9852216,1.0114942,0.9770114,,0.912972,0.96880126,0.8325123,0.8243021,0.8522168,0.9553366,0.9400656,0.91330045,0.88160914,0.86521614,0.03818224,0.031606555,0.048776466,0.06084686,0.04936607,0.023152737,0.006637806,0.006778029,0.006366132,0.00156525,0.91922516,0.4043023,0.675856,0.848353,0.30662665,-0.001642046,0.03006423,0.022308275,0.02608193,0.08860897,1.0114942,1.0114942,1.0114942,1.0114942,1.0114942,0.8949096,0.8883415,0.8226601,0.78325117,0.78325117,0.99211824,0.9559934,0.94614124,0.9336617,0.9116584,0.91954017,0.9182265,0.8679803,0.82528734,0.82397366,20,10,5,3.3333333,1.6666666,0.9014088,0.906667,0.9391306,0.94964045,0.94964045,1,1,1,1,1,0.2,0.4,0.1,0.033333335,0.51666665,0.8,0.6,0.9,0.96666664,0.48333332,0.92030525,0.42471814,0.69612676,0.7884531,0.7160216,0.5536178,0.81245965,0.6892346,0.6284508,0.3070196,0.8,0.5,0.65,0.53333336,0.46666667,0,0.4,0.3,0.36666667,0.43333334,0.8,0.1,0.35,0.16666667,0.033333335,1,0.5871561,0.72972965,0.6877193,0.5849057,0,0.41284388,0.27027035,0.31228068,0.41509432,1,0.17431222,0.45945933,0.3754386,0.16981137,0.7752752,0.9137377,1.0121787,0.78995895,0.6922199,0.19273071,0.4674974,0.67180616,0.6340474,0.49758896,1.0801314,0.8556529,1.083669,1.3176972,1.3493648,0.80906904,0.28920823,0.551253,0.5465002,0.5215139,0.19093095,0.71079177,0.44874695,0.4534998,0.47848612,0.6181381,-0.42158353,0.10250608,0.09300043,0.043027777,-0.026490092
2019/2/13,SZ000538,0.00552421,0.020804035,0.2655355,0.007052193,0.33898196,0.008227633,0.39548257,0.006699651,0.32203612,0.9945061,1.0070134,0.9863237,,0.90824074,0.92098176,0.86861485,0.8762128,,0.9647925,0.9412273,0.91511977,0.8956711,0.8875286,0.037913986,0.035959035,0.04110088,0.04511227,0.040211547,0.023179421,0.009512776,0.006097391,0.004303398,0.00147527,0.934429,0.64151967,0.7702894,0.7052373,0.3091286,-0.011151332,0.015965184,0.026955027,0.04192963,0.074852005,1.0070134,1.0070134,1.0070134,1.0070134,1.0070134,0.9012273,0.89713615,0.84173,0.8065459,0.8007013,0.9962594,0.97802454,0.9338165,0.92142594,0.91677374,0.938796,0.9111163,0.8849327,0.8615312,0.8541437,20,10,5,3.3333333,1.9230769,0.93370163,0.93617016,0.95756716,0.9650145,0.9660056,1,1,1,1,0.016666668,0.2,0.3,0.15,0.23333333,0.016666668,0.8,0.7,0.85,0.76666665,0,0.8306801,0.6748869,0.50366175,0.24860106,-0.028947804,0.49131975,0.31396455,0.573864,0.27460265,0.43530163,1,0.7,0.65,0.6333333,0.46666667,0,0.3,0.35,0.36666667,0.38333333,1,0.4,0.3,0.26666668,0.083333336,1,0.7691082,0.71352553,0.64671624,0.5790976,0,0.23089181,0.28647444,0.35328376,0.42090234,1,0.5382164,0.4270511,0.29343247,0.15819532,1.0274394,0.9232696,0.93362164,0.92514473,1.2149795,0.24338971,0.25003877,0.24376194,0.26057005,0.8473546,0.8273713,0.90753746,0.871755,0.89431167,0.9667018,0.6701837,0.5229449,0.4667532,0.50019145,0.36977968,0.32981625,0.47705507,0.5332468,0.49980855,0.63022035,0.3403675,0.045889884,-0.06649357,0.000382923,-0.26044068,-0.02243197
2019/2/13,SZ000560,0.015452463,0.035320032,0.43749857,0.004415024,0.12500057,0.015452544,0.43750086,0.026489982,0.74999887,0.9847827,1.0043478,0.9695653,,1.0391304,1.0217391,1.028261,1.0978262,1.2086957,0.96608704,0.99173915,1.0041305,1.0057247,1.1091666,0.028864747,0.04110425,0.03186331,0.029084861,0.11573803,0.01717389,-0.004690379,-0.00251389,-0.000885523,-0.00609499,0.884997,0.11935863,0.21786065,0.07184023,0.8458506,-0.000434808,0.029367527,0.0197515,0.007115434,0.07063551,1.0152175,1.0760869,1.0760869,1.0760869,1.3804348,0.9152175,0.9152175,0.9152175,0.9152175,0.9152175,0.9843479,1.0252174,1.0221739,1.0247825,1.2356522,0.9365218,0.956087,0.9800001,0.9873913,1.003913,20,6,1.75,1.2222222,0.30555555,0.8478245,0.5270269,0.5270269,0.5270269,0.18224281,0.2,0.4,0.7,0.8,0.1,0.4,0.7,0.85,0.9,0.95,-0.2,-0.3,-0.15,-0.1,-0.85,-0.6113828,0.11184661,-0.30835947,-0.2480088,-0.22094971,0.17167646,0.19427142,0.11434867,0.11981169,0.2360516,0.6,0.5,0.5,0.5,0.46666667,0.4,0.4,0.45,0.46666667,0.51666665,0.2,0.1,0.05,0.033333335,-0.05,0.3874999,0.47340426,0.47430825,0.44094482,0.42638037,0.61250013,0.5265957,0.52569175,0.5590552,0.5736196,-0.22500022,-0.05319146,-0.05138351,-0.11811039,-0.14723924,1.2561685,1.400243,0.8500375,0.80069053,0.66778886,0.5782999,0.7189006,0.7515576,0.62706196,0.51472,1.545577,1.0921918,1.6795319,1.641667,1.8344202,0.14562325,0.5749789,0.53988034,0.47339407,0.52310646,0.85437673,0.42502108,0.46011966,0.52660596,0.4768935,-0.70875347,0.14995782,0.07976069,-0.053211875,0.046212953,0.018987417
2019/2/13,SZ000878,0.014068013,0.03048056,0.46154052,0.009378621,0.3076919,0.007033926,0.2307676,0.011723317,0.3846162,0.98612714,1.0092485,0.9791908,,0.93757224,0.95838153,0.9491329,0.9387283,0.9895955,0.9775722,0.9648555,0.96335256,0.9526397,0.9582466,0.020706287,0.020414438,0.016224477,0.022117918,0.025255755,0.012485581,0.004708346,0.001048287,0.00188649,-0.000331145,0.90897745,0.48761082,0.14611244,0.56379604,0.05243445,-0.002543369,0.013956961,0.026688691,0.02000623,0.051522184,1.0092485,1.0092485,1.0092485,1.0092485,1.0289017,0.93641615,0.92716765,0.92716765,0.90751445,0.90751445,0.98982656,0.98635834,0.98080915,0.9630058,0.98080915,0.96346813,0.9465895,0.9542197,0.9352601,0.9396531,20,10,5,3.3333333,1.5416666,0.8730164,0.88732433,0.88732433,0.9090913,0.7619049,1,1,1,1,0.1,0.2,0.4,0.7,0.033333335,0.51666665,0.8,0.6,0.3,0.96666664,-0.41666666,0.785828,0.75343853,0.7237738,0.81957626,0.72944146,0.13655008,0.5260232,0.54093444,0.39636505,0.1582496,0.8,0.6,0.45,0.5,0.46666667,0.2,0.4,0.4,0.4,0.46666667,0.6,0.2,0.05,0.1,0,0.9821426,0.70930237,0.642857,0.61572045,0.50927824,0.017857363,0.29069763,0.35714298,0.38427955,0.49072176,0.96428525,0.41860473,0.28571403,0.23144092,0.018556498,0.6588247,0.5452581,0.5276035,0.46505263,0.45516002,0.19665699,0.19763704,0.20461744,0.20665115,0.21462712,0.6448762,0.85977817,1.1773064,1.1795479,1.352128,0.9280481,0.74983066,0.5809916,0.5853914,0.52889967,0.07195193,0.2501693,0.41900837,0.4146086,0.4711003,0.85609615,0.4996614,0.16198327,0.1707828,0.057799395,-0.016279101
2019/2/13,SZ002053,0.018922843,0.02911205,0.65000033,0.004366818,0.15000036,0.005822389,0.19999927,0.020378415,0.6999993,0.98142856,1.0042857,0.9757143,,0.94142866,0.9728571,0.9785714,1.0600001,1.0585715,0.9611429,0.96000004,0.96900004,0.97399014,1.0205085,0.03476454,0.025510672,0.020325499,0.02303306,0.051211067,0.021714298,0.001783546,-0.001166488,-0.001269371,-0.0026329,0.9753459,0.044806015,0.11527784,0.22625664,0.8198069,-0.00457147,0.03197401,0.04208161,0.043868568,0.057273623,1.0042857,1.0042857,1.0042857,1.0642858,1.1314286,0.89142853,0.89142853,0.89142853,0.89142853,0.89142853,0.9874286,0.97857153,0.9808572,0.9848572,1.0662857,0.9317143,0.9402858,0.9548572,0.9614286,0.97457147,20,10,5,3.2104638,0.7756392,0.9620253,0.9620253,0.9620253,0.62809926,0.45238096,1,1,1,0.1,0.55,0.2,0.6,0.8,0.1,0.55,0.8,0.4,0.2,0,0,0.8365064,0.37264875,0.20319428,0.2881928,0.3875824,-0.64749014,-0.14928153,-0.17537124,-0.21296507,0.1727525,0.8,0.5,0.5,0.43333334,0.46666667,0.2,0.5,0.5,0.46666667,0.45,0.6,0,0,-0.033333335,0.016666668,0.7662329,0.59047604,0.5465839,0.47863236,0.4923339,0.2337671,0.409524,0.45341614,0.5213676,0.5076661,0.5324658,0.18095203,0.09316773,-0.04273525,-0.015332206,0.70792925,0.57850015,0.54889876,0.66073185,0.7119618,0.17072459,0.18722089,0.13962235,0.28904688,0.2793822,0.36734504,0.77332866,0.8999128,0.89949864,1.1373409,0.94769514,0.69123715,0.5706267,0.40972015,0.46564683,0.052304868,0.30876285,0.42937332,0.5902798,0.5343532,0.8953903,0.38247427,0.14125334,-0.18055968,-0.06870635,-0.017881691
2019/2/13,SZ002059,0.017441947,0.023255846,0.75000274,0.001937966,0.08333242,0.003875932,0.16666484,0.019379914,0.83333516,0.98285705,1.0019047,0.9790476,,0.942857,1.0152382,1.0114286,1.032381,1.0666667,0.9702857,0.98571426,0.999619,0.99803174,1.0407618,0.025893558,0.039714266,0.03132039,0.026447535,0.053884152,0.016000004,-0.006014423,-0.002669532,-0.000534351,-0.002572566,0.9545457,0.21023563,0.2542635,0.031636212,0.6952017,-0.002285709,0.041350655,0.025741529,0.009716362,0.03512882,1.0019047,1.1028571,1.1028571,1.1028571,1.2095238,0.93333334,0.9161904,0.9161904,0.9161904,0.9161904,0.9862857,1.0198095,1.0182858,1.015619,1.0918095,0.951619,0.9535238,0.975238,0.98057145,1.0015239,20,7,1.75,1.3333334,0.33333334,0.9722225,0.4489801,0.4489801,0.4489801,0.28571457,1,0.2,0.6,0.73333335,0.06666667,0.2,0.4,0.7,0.8,0.9,0.8,-0.2,-0.1,-0.06666667,-0.8333333,0.71445787,0.65079325,0.24452594,0.2823637,0.42234224,-0.011429338,0.31365326,0.29874676,0.1884565,0.44971466,0.8,0.6,0.6,0.53333336,0.48333332,0.2,0.4,0.4,0.46666667,0.51666665,0.6,0.2,0.2,0.06666667,-0.033333335,0.8750011,0.46666658,0.48235297,0.4625549,0.46812382,0.124998905,0.5333334,0.517647,0.53744507,0.53187615,0.7500022,-0.06666681,-0.035294075,-0.07489018,-0.063752346,0.93106395,1.3170274,1.1073445,0.95462936,1.0198817,0.15644452,0.5433145,0.48111123,0.47708264,0.5973499,0.52110666,1.0235281,1.289577,1.4086368,1.4274569,0.59512764,0.50186086,0.4883164,0.5347535,0.49909633,0.40487233,0.4981391,0.51168364,0.46524647,0.50090367,0.19025534,0.003721746,-0.023367243,0.06950706,-0.001807351,0
2019/2/13,SZ002265,0.013853969,0.032745574,0.42307913,0.003778269,0.11538259,0.015113334,0.46153826,0.025189035,0.76923484,0.98633534,1.0037266,0.9714285,,0.9440993,1.089441,1.1354036,1.084472,1.1552794,0.9567701,1.0003726,1.0588819,1.0780537,1.1078467,0.041250847,0.06776495,0.07761989,0.073096775,0.06678865,0.02559007,-0.014537921,-0.011477137,-0.005507015,-0.002630648,0.96209323,0.42189634,0.76522505,0.43988362,0.47317305,-0.007950279,0.06504803,0.050150882,0.001797957,-0.030242607,1.0186335,1.1105589,1.1552794,1.2298136,1.2745341,0.8745341,0.8745341,0.8745341,0.8745341,0.8745341,0.9880745,1.0693167,1.1242235,1.1371428,1.153292,0.92770183,0.94236016,0.9813664,1.0208695,1.0792545,20,6,1.5,0.6666667,0.16666667,0.8706902,0.53157926,0.44690287,0.35314712,0.31366473,0.8,0.1,0.1,0.26666668,0.1,0.2,0.6,0.8,0.8666667,0.93333334,0.6,-0.5,-0.7,-0.6,-0.8333333,0.055141944,-0.5218833,-0.07277908,0.37025815,0.4456725,-0.077314176,-0.29109642,-0.20728742,0.13288821,0.057974465,0.8,0.5,0.4,0.46666667,0.55,0.2,0.4,0.55,0.5,0.41666666,0.6,0.1,-0.15,-0.033333335,0.13333334,0.6859507,0.352459,0.33534744,0.4413794,0.43768698,0.3140493,0.647541,0.6646526,0.55862063,0.562313,0.37190136,-0.29508197,-0.3293051,-0.117241226,-0.12462606,0.8115881,0.7652807,0.77495885,1.0403416,1.0290189,0.2651639,0.25748616,0.2688783,0.7377362,0.70430815,0.5898351,1.0058266,1.2265593,1.1954529,1.3778436,0.44501334,0.644388,0.43640146,0.53493714,0.4980155,0.55498666,0.35561195,0.5635985,0.46506283,0.50198454,-0.109973304,0.28877607,-0.12719706,0.069874324,-0.003969019,0.004962683
2019/2/13,SZ002428,0.023049595,0.04964535,0.4642851,0.017730542,0.3571441,0.00886521,0.17857082,0.014184265,0.28571185,0.97746974,1.0173311,0.96880424,,0.9254767,1.0311959,0.98093593,0.9393415,0.9705373,0.9570191,0.96603125,1.00052,0.97487,0.9681398,0.041239098,0.039539378,0.046927337,0.06274055,0.05076047,0.02495667,-0.002709943,-0.005152393,0.002437139,0.000329044,0.9155772,0.043059807,0.421924,0.1169407,0.012816103,-0.006932439,0.046163503,0.048427776,-0.01020857,0.022153368,1.0173311,1.034662,1.083189,1.1005199,1.1005199,0.88561535,0.88561535,0.88561535,0.863085,0.863085,0.9819758,0.9944541,1.0357019,1.0315425,1.0194107,0.9303293,0.93656856,0.9677644,0.90953207,0.9254767,20,9,2.5,2,1.1805556,0.86842066,0.76744187,0.578947,0.57664233,0.57664233,1,0.1,0.15,0.3,0.65,0.2,0.6,0.8,0.1,0.55,0.8,-0.5,-0.65,0.2,0.1,0.63925034,0.3075993,0.6521954,0.7515654,0.6775846,-0.48234802,-0.046263296,0.2979525,0.41995233,0.3267783,0.8,0.4,0.5,0.46666667,0.53333336,0.2,0.6,0.5,0.46666667,0.4,0.6,-0.2,0,0,0.13333334,0.77215135,0.43571422,0.52282155,0.54475695,0.5121951,0.22784862,0.56428576,0.47717848,0.45524302,0.4878049,0.54430276,-0.12857154,0.045643054,0.08951395,0.024390206,0.70320666,0.6720998,0.91800076,0.9068155,0.77016217,0.17010091,0.13807388,0.407367,0.53232294,0.4265511,0.5154042,0.7001113,1.1454269,1.3381747,1.3300952,0.92570615,0.6623585,0.45029074,0.53112775,0.5143118,0.074293874,0.33764148,0.54970926,0.46887228,0.48568824,0.85141224,0.32471704,-0.09941849,0.062255464,0.028623538,-0.003418744
2019/2/13,SZ002727,0.04492691,0.05451786,0.8240769,0.000504658,0.009256753,0.009086293,0.16666636,0.053508546,0.9814865,0.9570047,1.0004829,0.9483091,,0.9227053,0.9541061,0.89082134,0.92222226,1.1125604,0.96473426,0.96101445,0.95004827,0.92180353,1.001562,0.025319755,0.022181412,0.026212562,0.049169544,0.10414273,0.01222226,0.001220915,0.002764157,0.004514947,-0.00433357,0.5825378,0.027771773,0.38920155,0.6534534,0.5281212,0.010821197,0.03349142,0.023692232,0.012729761,0.12627837,1.0004829,1.0004829,1.0004829,1.0004829,1.1985506,0.9280191,0.91787434,0.87729466,0.79855067,0.79855067,0.9799034,0.97507244,0.9714009,0.96241534,1.1087922,0.94782615,0.94782615,0.9304347,0.8763284,0.90579706,20,10,5,3.3333333,1,0.9933351,0.9941536,0.9960795,0.9976083,0.5036234,1,1,1,1,0.033333335,0.2,0.5,0.05,0.23333333,0.6166667,0.8,0.5,0.95,0.76666665,-0.5833333,0.46811426,0.1574734,0.14200357,-0.06784956,-0.2703748,-0.44487935,-0.30663547,-0.30591667,-0.1356433,-0.19451961,0.8,0.6,0.65,0.53333336,0.45,0.2,0.4,0.35,0.46666667,0.51666665,0.6,0.2,0.3,0.06666667,-0.06666667,0.8125004,0.6155723,0.66865647,0.5736504,0.45262307,0.18749961,0.38442776,0.33134353,0.42634958,0.54737693,0.6250008,0.2311445,0.33731294,0.14730085,-0.094753884,0.6622171,0.54958105,0.49328932,0.5006841,0.46958944,0.27371213,0.22914815,0.18148278,0.17390949,0.19046226,0.9911312,1.1348583,1.1800083,1.0747291,1.4937032,0.77559704,0.7277265,0.60506624,0.5658328,0.51630324,0.22440295,0.27227345,0.39493376,0.43416724,0.48369673,0.55119413,0.45545307,0.21013251,0.13166553,0.03260653,-0.003872216
