datetime,instrument,KMID,KLEN,KMID2,KUP,KUP2,KLOW,KLOW2,KSFT,KSFT2,OPEN0,HIGH0,LOW0,VWAP0,ROC5,ROC10,ROC20,ROC30,ROC60,MA5,MA10,MA20,MA30,MA60,STD5,STD10,STD20,STD30,STD60,BETA5,BETA10,BETA20,BETA30,BETA60,RSQR5,RSQR10,RSQR20,RSQR30,RSQR60,RESI5,RESI10,RESI20,RESI30,RESI60,MAX5,MAX10,MAX20,MAX30,MAX60,MIN5,MIN10,MIN20,MIN30,MIN60,QTLU5,QTLU10,QTLU20,QTLU30,QTLU60,QTLD5,QTLD10,QTLD20,QTLD30,QTLD60,RANK5,RANK10,RANK20,RANK30,RANK60,RSV5,RSV10,RSV20,RSV30,RSV60,IMAX5,IMAX10,IMAX20,IMAX30,IMAX60,IMIN5,IMIN10,IMIN20,IMIN30,IMIN60,IMXD5,IMXD10,IMXD20,IMXD30,IMXD60,CORR5,CORR10,CORR20,CORR30,CORR60,CORD5,CORD10,CORD20,CORD30,CORD60,CNTP5,CNTP10,CNTP20,CNTP30,CNTP60,CNTN5,CNTN10,CNTN20,CNTN30,CNTN60,CNTD5,CNTD10,CNTD20,CNTD30,CNTD60,SUMP5,SUMP10,SUMP20,SUMP30,SUMP60,SUMN5,SUMN10,SUMN20,SUMN30,SUMN60,SUMD5,SUMD10,SUMD20,SUMD30,SUMD60,VMA5,VMA10,VMA20,VMA30,VMA60,VSTD5,VSTD10,VSTD20,VSTD30,VSTD60,WVMA5,WVMA10,WVMA20,WVMA30,WVMA60,VSUMP5,VSUMP10,VSUMP20,VSUMP30,VSUMP60,VSUMN5,VSUMN10,VSUMN20,VSUMN30,VSUMN60,VSUMD5,VSUMD10,VSUMD20,VSUMD30,VSUMD60
2020-08-24,SH600028,0.0024813255,0.007444191,0.33332372,0.0024814326,0.33333814,0.0024814326,0.33333814,0.0024813255,0.33332372,0.9975248,1.0024753,0.99504954,,1.0074258,0.9900991,0.99257433,1.0321782,0.99119526,1.0009902,0.9975248,0.9951733,0.9957096,0.99922687,0.0037538584,0.007001049,0.006088298,0.0073810345,0.017566228,-0.0017326607,0.0014101423,0.00052668684,5.616888e-05,-3.0345269e-05,0.5326124,0.37188706,0.26192755,0.004488061,0.0009101748,0.002475205,-0.0038704136,-0.00017682023,0.0034759587,0.0016683283,1.0148515,1.0148515,1.0148515,1.0321783,1.079208,0.99257433,0.9826733,0.9826733,0.98019797,0.9653466,1.0049505,1.0049505,1.0,1.0004951,1.0079209,0.9975248,0.99158424,0.989604,0.989604,0.98762375,12.0,7.0,4.125,2.5555556,1.125,0.33333173,0.5384623,0.5384623,0.38095248,0.30434734,0.4,0.7,0.85,0.033333335,0.43333334,0.8,0.2,0.2,0.13333334,0.33333334,-0.4,0.5,0.65,-0.1,0.1,0.6219924,0.40225032,0.4424421,0.5038634,0.64890504,0.3530508,0.68661296,0.63842416,0.47193262,0.4659448,0.2,0.4,0.5,0.43333334,0.43333334,0.4,0.3,0.3,0.43333334,0.45,-0.2,0.1,0.2,0.0,-0.016666668,0.19999655,0.6428567,0.5483865,0.41333356,0.50933224,0.80000347,0.3571433,0.4516135,0.58666646,0.4906678,-0.60000694,0.2857134,0.09677302,-0.17333287,0.018664435,1.5211993,1.6156286,1.5043312,1.5903687,1.48955,0.5470713,0.57198536,0.46035823,0.48980224,0.75770706,1.3638804,1.5637838,1.2599406,1.164831,1.7955775,0.20990564,0.46437335,0.4905602,0.45773825,0.50609934,0.7900944,0.53562665,0.5094398,0.5422618,0.49390063,-0.5801887,-0.07125327,-0.018879615,-0.08452352,0.012198733
2020-08-24,SH600029,-0.015410987,0.030821849,-0.500002,0.015410862,0.49999797,0.0,0.0,-0.030821849,-1.0,1.0156522,1.0313042,1.0,,1.0086956,0.9547826,0.933913,0.9913043,0.8713044,1.0066087,1.0020869,0.97243476,0.9693913,0.94982606,0.010748877,0.014406702,0.033100165,0.029024426,0.040841274,0.0027826102,0.0026561276,0.0052134697,0.0018633269,0.0015004651,0.16754003,0.3115876,0.86828333,0.31941298,0.4116737,-0.012173887,-0.014039504,-0.021962712,0.0035904895,0.005910225,1.0504347,1.0504347,1.0504347,1.0504347,1.0504347,0.9843478,0.96,0.91478264,0.91478264,0.8626087,1.013913,1.0093913,1.0069565,1.002087,0.99165213,0.9986087,0.9986087,0.9429565,0.94260865,0.9008695,8.0,3.0,3.25,2.5555556,1.4305556,0.23684266,0.442308,0.62820536,0.62820536,0.7314818,0.6,0.8,0.9,0.93333334,0.96666664,0.4,0.1,0.1,0.4,0.016666668,0.2,0.7,0.8,0.53333336,0.95,0.7400353,0.13649887,0.7432758,0.71289754,0.74196553,0.6108897,0.6949348,0.506136,0.55715793,0.5499693,0.6,0.6,0.55,0.46666667,0.55,0.4,0.4,0.45,0.53333336,0.45,0.2,0.2,0.1,-0.06666667,0.1,0.43243226,0.6756759,0.65079373,0.5111112,0.57459676,0.5675677,0.32432404,0.34920624,0.4888888,0.42540324,-0.13513546,0.35135192,0.3015875,0.022222416,0.14919353,1.2310318,1.3301125,1.0197717,1.0069646,0.9720353,0.34822085,0.5548981,0.506989,0.45539334,0.5249948,0.31761807,1.4931713,1.6632688,1.3033868,1.5157546,0.45152903,0.5096761,0.5363678,0.4862601,0.5171926,0.548471,0.4903239,0.46363226,0.5137399,0.48280737,-0.096941955,0.01935222,0.0727355,-0.027479798,0.034385234
2020-08-24,SH600030,-0.010886523,0.016174218,-0.67307884,0.0024883116,0.15384433,0.0027993827,0.17307685,-0.010575453,-0.6538463,1.0110064,1.013522,0.9971698,,1.0205824,1.0280117,0.8822141,1.0054145,0.69586575,1.0062941,0.99108887,0.9683493,0.9561365,0.87003964,0.0134846475,0.025111072,0.042143445,0.044717483,0.12302093,-0.0059830993,0.0052331896,0.0057183993,0.003013305,0.006033035,0.4921678,0.39811987,0.6444021,0.35191125,0.7335226,0.0056720837,-0.014638207,-0.022674086,0.00017055533,-0.04801415,1.0465846,1.0555614,1.0633001,1.0633001,1.0633001,0.9818889,0.9422666,0.87138,0.8639507,0.6887461,1.014701,1.0136485,1.0054018,0.99442613,0.9900609,0.99798745,0.9678353,0.9270987,0.92022675,0.7143149,8.0,6.0,3.75,2.7777777,1.4444444,0.27994305,0.50958574,0.67017454,0.68246627,0.83099854,0.2,0.5,0.5,0.6666667,0.8333333,0.6,0.2,0.05,0.33333334,0.016666668,-0.4,0.3,0.45,0.33333334,0.81666666,0.6830642,0.066384114,0.3187973,0.08638519,0.7137415,-0.23183706,0.68551195,0.7956111,0.46925613,0.45586416,0.4,0.4,0.45,0.4,0.46666667,0.6,0.6,0.55,0.56666666,0.51666665,-0.2,-0.2,-0.1,-0.16666667,-0.05,0.32492015,0.42816848,0.64784026,0.49589956,0.6227862,0.6750799,0.5718315,0.35215977,0.50410044,0.3772138,-0.35015973,-0.14366305,0.29568046,-0.008200903,0.2455724,1.6136547,2.0869007,2.3846595,2.6846874,2.5334587,0.577388,0.9597278,1.1657196,1.1711919,1.8146168,0.6437428,1.4177285,1.3223464,1.3797663,1.7774324,0.0,0.2625383,0.47560266,0.4326513,0.50373536,1.0,0.7374617,0.5243974,0.5673487,0.49626464,-1.0,-0.47492337,-0.048794713,-0.13469741,0.007470718
2020-08-25,SH600000,-0.0028626048,0.009542016,-0.3,0.0028626774,0.3000076,0.0038167336,0.39999238,-0.0019085485,-0.20001523,1.0028708,1.0057417,0.9961723,,1.0229665,1.0019139,0.9942584,1.0327649,0.9592552,1.0040191,1.0110048,1.0069379,1.0120312,1.0013132,0.005036437,0.011617585,0.010650919,0.017169941,0.04009665,-0.0025837405,-0.0017456932,0.00046983385,-0.00065148,0.000980388,0.6579471,0.20697388,0.06810555,0.11157483,0.18233904,0.0011483,-0.0031492163,-0.011401276,-0.0025847782,-0.030234655,1.0277512,1.0507177,1.0507177,1.0663434,1.1516508,0.9961723,0.9961723,0.98660296,0.98660296,0.93928975,1.0063158,1.015311,1.0126317,1.022819,1.0249262,1.0007656,1.0017226,0.9996172,0.9978948,0.9627038,4.0,1.0,1.25,0.8888889,0.8055556,0.121210374,0.07017438,0.2089539,0.1680079,0.28588217,0.2,0.4,0.7,0.2,0.41666666,1.0,1.0,0.15,0.43333334,0.18333334,-0.8,-0.6,0.55,-0.23333333,0.23333333,0.049408667,0.77038,0.4380273,0.5913622,0.8744995,-0.5047585,0.654351,0.60732937,0.45863402,0.49991933,0.2,0.4,0.45,0.5,0.55,0.8,0.6,0.55,0.5,0.45,-0.6,-0.2,-0.1,0.0,0.1,0.09999822,0.48913,0.51578933,0.44611293,0.5305838,0.90000176,0.51087004,0.48421067,0.55388707,0.4694162,-0.8000035,-0.02174005,0.03157866,-0.10777416,0.061167568,1.0835547,1.2264875,1.3273822,1.5479301,1.410838,0.2160161,0.53655636,0.4692952,0.6099404,0.86078924,0.9050857,1.3183767,1.1547408,1.1191049,2.330253,0.3425838,0.43771178,0.50740194,0.4584389,0.5048926,0.6574162,0.5622882,0.4925981,0.54156107,0.4951074,-0.31483242,-0.12457647,0.014803844,-0.08312217,0.009785172
2020-08-25,SH600009,0.0,0.029411789,0.0,0.016624048,0.56521714,0.012787742,0.43478283,-0.003836307,-0.13043433,1.0,1.0166241,0.98721224,,0.98234344,0.88904613,0.8544868,0.9163897,0.9163897,0.9918926,0.9675471,0.9171376,0.9093688,0.9202574,0.011557345,0.031822056,0.056762192,0.049866285,0.04096908,0.0040025627,0.00964866,0.008791186,0.0033920251,-8.651204e-05,0.2998473,0.8427311,0.8395462,0.35859627,0.0013600048,0.000102284095,-0.010966072,-0.0006539024,0.041446794,0.082294695,1.0268543,1.0268543,1.0268543,1.0268543,1.0268543,0.9529412,0.8948693,0.8418278,0.8418278,0.8418278,1.0,0.99519175,0.9845704,0.955462,0.9586963,0.98918164,0.93778354,0.8636774,0.8636774,0.8827166,18.0,9.5,4.875,3.2777777,1.6527778,0.6366775,0.7965352,0.8548624,0.8548624,0.8548624,0.8,0.9,0.95,0.96666664,0.98333335,0.4,0.1,0.05,0.36666667,0.68333334,0.4,0.8,0.9,0.6,0.3,-0.36431527,-0.39963597,0.4527442,0.37471083,0.25183225,0.524578,0.7964165,0.43522528,0.2155696,-0.025282543,0.6,0.7,0.65,0.6,0.51666665,0.2,0.2,0.3,0.36666667,0.46666667,0.4,0.5,0.35,0.23333333,0.05,0.64320916,0.8180319,0.7409838,0.59018064,0.54758507,0.35679087,0.1819681,0.2590162,0.40981936,0.45241493,0.2864183,0.6360638,0.4819676,0.18036127,0.09517013,1.5609806,1.8339831,1.5062798,1.5395266,1.4145249,0.7183201,0.6417008,0.60969317,0.5579741,0.5267078,0.7795921,0.94021714,1.0172548,0.97022396,1.0102159,0.09934096,0.40369362,0.49448285,0.46528614,0.4870999,0.900659,0.5963064,0.5055172,0.53471386,0.5129001,-0.80131805,-0.19261275,-0.011034335,-0.06942772,-0.025800219
2020-08-25,SH600010,-0.008547033,0.017093955,-0.5000033,0.008546921,0.49999672,0.0,0.0,-0.017093955,-1.0,1.0086207,1.0172414,1.0,,1.0344828,1.0086207,1.0086207,1.0517242,0.9482759,1.0137931,1.0189656,1.0189655,1.0169541,0.99281615,0.009829108,0.012721848,0.011046991,0.013485627,0.04444625,-0.0060344893,-0.0013584212,-6.4815875e-05,0.00023589382,0.0017591084,0.94230795,0.10451532,0.0012048772,0.02371333,0.47776553,-0.0017241203,-0.012852655,-0.01834979,-0.02037451,-0.044709835,1.0431035,1.0431035,1.0517242,1.0689656,1.1034483,1.0,0.99137926,0.99137926,0.97413796,0.9137931,1.0189655,1.0275863,1.0275863,1.0275863,1.0258621,1.0068966,1.0068966,1.0086207,1.0068966,0.93965524,4.0,1.5,0.375,0.44444445,0.75,0.0,0.16666703,0.14285742,0.2727267,0.45454562,0.2,0.4,0.3,0.033333335,0.45,1.0,0.1,0.05,0.1,0.18333334,-0.8,0.3,0.25,-0.06666667,0.26666668,0.5868303,0.55445653,0.6302593,0.47029635,0.67610794,-0.41565222,0.32816008,0.4970801,0.5506639,0.53295463,0.0,0.2,0.25,0.3,0.35,0.8,0.5,0.45,0.46666667,0.43333334,-0.8,-0.3,-0.2,-0.16666667,-0.083333336,0.0,0.44444445,0.47058818,0.4250001,0.53191483,1.0,0.5555556,0.5294118,0.5749999,0.46808517,-1.0,-0.11111111,-0.05882362,-0.14999981,0.06382963,1.1470759,1.5303432,1.6397548,1.7672313,1.8946849,0.4472865,0.589291,0.57699704,0.6040897,1.1807629,0.72483057,1.3668962,1.2153652,1.3291086,1.6656792,0.30830464,0.42236498,0.47696555,0.44681305,0.49942732,0.6916954,0.577635,0.52303445,0.55318695,0.5005727,-0.38339075,-0.15527003,-0.046068903,-0.106373906,-0.0011453516
2020-08-25,SH600011,-0.042735077,0.05128203,-0.8333344,0.003418768,0.06666601,0.005128184,0.09999963,-0.04102566,-0.8000007,1.0446429,1.0482143,0.99464285,,0.9071429,0.81785715,0.8446429,0.8410714,0.7498622,1.0457143,0.95982146,0.8955357,0.87928575,0.82132125,0.046780918,0.09728182,0.09424479,0.0806523,0.08751944,0.0019642687,0.028170994,0.01279538,0.006001112,0.0040834495,0.0044076224,0.768692,0.6451486,0.4290735,0.6639649,-0.04964283,-0.08659091,-0.017091846,0.03369814,0.058217015,1.1160713,1.1160713,1.1160713,1.1160713,1.1160713,0.93214285,0.81250006,0.81250006,0.8107143,0.7152266,1.0771428,1.0567857,0.99857146,0.8971429,0.8539286,0.99964285,0.8617857,0.8296429,0.8296429,0.7373934,8.0,7.0,4.25,3.0,1.5833334,0.36893222,0.61764705,0.61764705,0.61988306,0.71043307,0.6,0.8,0.9,0.93333334,0.96666664,0.2,0.1,0.35,0.1,0.18333334,0.4,0.7,0.55,0.8333333,0.78333336,0.6406426,0.9300029,0.9407785,0.8803102,0.82536227,0.7050274,0.6882395,0.56303805,0.59482855,0.5098362,0.6,0.8,0.5,0.43333334,0.5,0.4,0.2,0.45,0.53333336,0.46666667,0.2,0.6,0.05,-0.1,0.033333335,0.6511628,0.7297298,0.6705883,0.6260624,0.6369333,0.3488372,0.27027023,0.3294117,0.37393758,0.3630667,0.3023256,0.45945954,0.34117663,0.25212482,0.27386662,1.6067322,1.0126965,0.62080926,0.55291075,0.4241526,0.7737021,0.81278706,0.6906531,0.5758857,0.44425628,0.46164483,1.0333318,1.683063,1.7747103,2.1782146,0.5669115,0.5845713,0.56885636,0.5389597,0.53911984,0.43308848,0.41542867,0.4311436,0.46104035,0.46088013,0.13382302,0.16914263,0.13771276,0.07791933,0.07823972
2020-08-25,SH600015,-0.0015551501,0.0093312375,-0.16666065,0.0031104686,0.33333933,0.0046656188,0.5,0.0,0.0,1.0015576,1.0046729,0.9953271,,1.0202492,0.9953271,0.9890966,1.0327103,0.95324326,1.0040498,1.0068536,1.0024143,1.0038941,0.99396104,0.007355605,0.0122472225,0.010411887,0.012829908,0.039664004,-0.0035825514,-0.0002643327,0.000647647,-0.00012994657,0.0010283682,0.59304565,0.004270099,0.13542095,0.0079503115,0.2050237,0.0031152796,-0.005664091,-0.00856698,-0.0020098547,-0.0242979,1.0249221,1.0436137,1.0436137,1.0436137,1.1557633,0.9953271,0.987539,0.98286605,0.9797508,0.9337892,1.0046729,1.017757,1.0043614,1.0146418,1.017757,1.0,0.99937695,0.9953271,0.99470407,0.9548109,6.0,3.5,2.5,1.4444444,0.9722222,0.15789458,0.22222139,0.2820514,0.31707293,0.29828167,0.2,0.4,0.7,0.8,0.41666666,1.0,0.1,0.05,0.3,0.16666667,-0.8,0.3,0.65,0.5,0.25,0.7681443,0.9234119,0.710247,0.66749054,0.8608966,-0.0027518636,0.87059534,0.78245455,0.627675,0.49786046,0.0,0.3,0.4,0.33333334,0.4,0.6,0.5,0.5,0.56666666,0.51666665,-0.6,-0.2,-0.1,-0.23333333,-0.11666667,0.0,0.5319148,0.5360825,0.43786988,0.5390323,1.0,0.4680852,0.46391752,0.56213015,0.4609677,-1.0,0.06382959,0.07216496,-0.12426026,0.07806461,1.1545506,1.4990602,1.4680792,1.5615017,1.6641082,0.25090674,0.8445349,0.7125551,0.68369937,1.2886952,1.6478173,1.9358896,1.6568637,1.3726155,2.809708,0.08473749,0.42643398,0.508454,0.43559128,0.50568557,0.9152625,0.573566,0.491546,0.5644087,0.49431443,-0.83052504,-0.14713205,0.016908016,-0.12881742,0.0113711385
2020-08-25,SH600016,-0.005366765,0.01073344,-0.50000423,0.003577813,0.33333334,0.0017888612,0.16666244,-0.007155717,-0.6666751,1.0053958,1.0089928,0.9982015,,1.0215827,1.0035971,0.99460435,1.032374,0.9629904,1.0057554,1.0107914,1.0072842,1.0075539,1.0003823,0.0046554706,0.008729134,0.008116625,0.009114767,0.036009744,-0.0026978522,-0.0013080451,0.00043138347,-7.2021776e-06,0.00082189514,0.839555,0.2058328,0.09886533,4.8388058e-05,0.15888853,-0.00035970268,-0.0049051694,-0.011382323,-0.0074495315,-0.024628153,1.0233814,1.0395684,1.0395684,1.0413669,1.1373103,0.9982015,0.9982015,0.98920864,0.98920864,0.9494511,1.0082734,1.0143886,1.0125899,1.0147482,1.0161871,1.0028777,1.005036,1.0,1.0,0.96976006,4.0,1.0,1.0,0.7777778,0.8055556,0.07142676,0.04347711,0.21428533,0.20689636,0.26907876,0.2,0.4,0.7,0.033333335,0.41666666,1.0,1.0,0.15,0.26666668,0.18333334,-0.8,-0.6,0.55,-0.23333333,0.23333333,0.69686985,0.8952149,0.6185288,0.57879746,0.83921444,-0.1466705,0.78114706,0.7009269,0.56567746,0.57366186,0.2,0.4,0.45,0.36666667,0.4,0.8,0.6,0.5,0.56666666,0.51666665,-0.6,-0.2,-0.05,-0.2,-0.11666667,0.07142702,0.47368413,0.51948035,0.42499998,0.53614163,0.92857295,0.52631587,0.48051962,0.57500005,0.46385837,-0.85714597,-0.05263172,0.038960747,-0.15000007,0.07228325,1.1044565,1.3915529,1.4316807,1.5514045,1.700454,0.19238205,0.75404024,0.58315593,0.5853084,1.2878405,0.7321895,1.3143593,1.1466639,1.076501,3.1667464,0.14043039,0.4406635,0.5025947,0.43547344,0.50787836,0.8595696,0.5593365,0.4974053,0.56452656,0.49212164,-0.7191392,-0.11867303,0.005189408,-0.12905312,0.015756717
2020-08-25,SH600018,-0.0044444473,0.013333408,-0.3333317,0.006666671,0.49999753,0.0022222893,0.16667077,-0.008888829,-0.66665846,1.0044643,1.0111607,0.9977678,,1.0200893,0.9910714,0.95502704,1.039294,0.8750813,1.003125,1.0091518,1.0076,0.9965578,0.968446,0.0051388023,0.008769057,0.016924161,0.023644475,0.05066804,-0.0015624944,-0.0016910216,0.00023693428,0.0013844549,0.0021922176,0.23112832,0.3408819,0.0068597705,0.26570514,0.5709512,1.3211081e-08,-0.0015421812,-0.009850874,-0.016632339,-0.03311642,1.0245535,1.03125,1.0647321,1.0647321,1.0738652,0.9933035,0.98660713,0.94854486,0.94422346,0.87075996,1.0058036,1.0165179,1.0183035,1.0120536,1.0120536,0.99955356,1.0017856,0.99955356,0.97576964,0.9113809,8.0,2.0,1.375,1.6111112,1.0416666,0.21428737,0.30000043,0.44286376,0.46284252,0.63632077,0.2,0.4,0.25,0.5,0.48333332,0.6,0.1,0.05,0.26666668,0.016666668,-0.4,0.3,0.2,0.23333333,0.46666667,0.28973046,0.8012182,0.5396844,0.23555066,0.5070896,-0.52282643,0.5193341,0.7283735,0.6275519,0.6956009,0.4,0.5,0.55,0.43333334,0.46666667,0.6,0.5,0.45,0.53333336,0.46666667,-0.2,0.0,0.1,-0.1,0.0,0.20000118,0.54999995,0.5867337,0.45336697,0.5724509,0.7999988,0.45000008,0.41326627,0.54663306,0.42754912,-0.59999764,0.09999985,0.17346744,-0.093266085,0.14490175,1.221958,1.4946855,2.160676,2.339354,2.6684117,0.35017288,0.53629076,1.2419143,1.1817849,1.7123816,0.8643217,1.0547189,1.3137032,1.1921697,1.3772213,0.07986762,0.3957045,0.4979179,0.38712618,0.4971294,0.9201324,0.6042955,0.5020821,0.6128738,0.5028706,-0.84026474,-0.20859097,-0.0041642045,-0.22574763,-0.0057411958
2020-08-25,SH600019,-0.009980087,0.017964067,-0.5555583,0.0059879473,0.33332917,0.0019960324,0.1111125,-0.013972002,-0.777775,1.0100807,1.016129,0.9979839,,1.016129,0.98588705,0.9899193,1.0584677,0.9295507,1.0133065,1.008871,1.0013105,1.0045699,0.9835983,0.008741723,0.011452374,0.01222476,0.016892506,0.04769183,-0.0032258083,0.0018572874,0.0011808778,-0.00020632209,0.0016668347,0.34042618,0.24108967,0.32658577,0.011561256,0.37256065,-0.006854832,-0.017228741,-0.012528793,-0.001578195,-0.03276992,1.030242,1.030242,1.030242,1.0685484,1.1008065,0.9979839,0.97983867,0.97782254,0.9737903,0.8971774,1.0177419,1.0169355,1.0145161,1.0185484,1.0209677,1.0096774,0.9979839,0.9915322,0.9899193,0.9310484,4.0,4.0,2.75,1.7222222,1.0694444,0.06250073,0.4000003,0.42307746,0.27659586,0.5049506,0.4,0.5,0.75,0.033333335,0.45,1.0,0.1,0.4,0.1,0.16666667,-0.6,0.4,0.35,-0.06666667,0.28333333,0.6234621,0.56092256,0.5196621,0.5557299,0.60969913,0.47650298,0.70674485,0.5062013,0.46829453,0.50777155,0.4,0.5,0.5,0.4,0.43333334,0.6,0.4,0.4,0.53333336,0.48333332,-0.2,0.1,0.1,-0.13333334,-0.05,0.27777767,0.5945949,0.5333336,0.41520458,0.5473848,0.7222223,0.40540507,0.4666664,0.5847954,0.45261523,-0.4444447,0.18918985,0.0666672,-0.16959083,0.094769545,1.2099376,1.1860508,1.1152426,1.1490109,1.2819867,0.27454993,0.2874366,0.2480674,0.28413346,0.6227181,0.667419,1.089659,0.9346829,1.4859517,1.7083061,0.4475302,0.49878487,0.51527447,0.44919592,0.50332725,0.5524698,0.5012151,0.4847255,0.5508041,0.49667272,-0.10493957,-0.0024302525,0.03054896,-0.10160819,0.0066545364
2020-08-25,SH600025,0.0024937242,0.022443853,0.11110945,0.009975031,0.4444438,0.009975098,0.44444677,0.0024937913,0.11111244,0.99751246,1.0099502,0.9875622,,0.9900498,0.9477612,0.9402985,1.0124378,0.84911513,1.0049751,0.98930347,0.96791047,0.9667496,0.9400688,0.014611105,0.021464586,0.02699652,0.025781114,0.051019646,-0.006467662,0.005050506,0.0039352113,0.0010985117,0.0021693215,0.489856,0.5075001,0.74368435,0.14070442,0.55140764,0.007960201,-0.012030762,-0.005294958,0.01732199,-0.0040637734,1.0373135,1.0373135,1.0373135,1.0373135,1.0373135,0.9875622,0.9427861,0.92537314,0.9228856,0.8420194,1.0099503,1.000995,0.99353236,0.9925373,0.9900498,0.9965174,0.9721393,0.9447761,0.9427861,0.875524,12.0,8.0,4.5,3.0555556,1.5,0.24999966,0.60526276,0.66666627,0.6739127,0.80893695,0.2,0.6,0.8,0.8666667,0.93333334,1.0,0.1,0.05,0.26666668,0.16666667,-0.8,0.5,0.75,0.6,0.76666665,0.73606163,0.6792292,0.34835035,0.3495723,0.61972296,0.74509084,0.69685453,0.674753,0.47630402,0.46299314,0.6,0.8,0.6,0.53333336,0.5833333,0.4,0.2,0.35,0.43333334,0.38333333,0.2,0.6,0.25,0.1,0.2,0.54999995,0.6842107,0.6333336,0.48387086,0.59953725,0.45000008,0.31578928,0.36666638,0.51612914,0.40046275,0.09999987,0.36842147,0.26666725,-0.032258254,0.19907452,1.6129694,1.2542859,1.2268282,1.2782221,1.2923917,1.0274637,0.79609966,0.6387712,0.6024761,0.7089714,1.2411177,1.564521,1.613312,1.3463503,1.3471887,0.51384485,0.4890251,0.5064306,0.45535728,0.50204587,0.48615515,0.51097494,0.49356934,0.5446427,0.4979541,0.027689695,-0.02194983,0.0128613,-0.08928542,0.0040917783
2020-08-25,SH600028,-0.004938251,0.0074074296,-0.66666186,0.0,0.0,0.0024691788,0.33333814,-0.0024690721,-0.33332372,1.0049628,1.0049628,0.99751854,,1.007444,0.9900744,0.99503726,1.0148883,0.9817973,1.0019851,1.0009925,0.9978908,0.997684,1.0020096,0.0032352977,0.006100593,0.0060927784,0.0067069856,0.017416751,-0.0012406842,0.00075193826,0.00052053225,0.00018327603,-6.696175e-05,0.3676495,0.1392617,0.25546572,0.057870645,0.004508365,0.00049628655,-0.0043762415,-0.0028358388,-0.0003414987,-3.4271172e-05,1.0173696,1.0173696,1.0173696,1.0248138,1.0818859,0.99503726,0.9851116,0.9851116,0.9826302,0.9677419,1.0034739,1.007444,1.0024813,1.0024813,1.0104218,1.0,0.99702233,0.9920595,0.9920595,0.9900744,8.0,5.0,3.375,2.2222223,0.9583333,0.22222276,0.46154103,0.46154103,0.41176695,0.28260878,0.2,0.6,0.8,0.033333335,0.41666666,0.6,0.1,0.15,0.1,0.31666666,-0.4,0.5,0.65,-0.06666667,0.1,0.6820866,0.44287658,0.3873301,0.38162002,0.6390585,0.30291414,0.70235795,0.6366034,0.54827243,0.47338498,0.2,0.4,0.5,0.43333334,0.43333334,0.4,0.3,0.35,0.43333334,0.45,-0.2,0.1,0.15,0.0,-0.016666668,0.19999827,0.6428587,0.5312499,0.45588255,0.5196347,0.80000174,0.35714132,0.46875012,0.54411745,0.48036528,-0.6000035,0.28571737,0.062499747,-0.0882349,0.039269418,1.4094753,1.5873569,1.5206577,1.557895,1.5169263,0.59634805,0.61543226,0.4749311,0.4634919,0.7662411,1.4988526,1.6030574,1.2233306,1.1257932,1.8114392,0.33058947,0.4524729,0.4925342,0.44398835,0.50463307,0.6694105,0.54752713,0.5074658,0.5560117,0.49536693,-0.33882108,-0.095054224,-0.014931604,-0.1120233,0.009266118
2020-08-25,SH600029,-0.010273971,0.025684895,-0.40000048,0.010273908,0.39999807,0.0051370165,0.20000146,-0.015410862,-0.5999971,1.0103806,1.0207611,0.9948097,,0.98788923,0.96193767,0.9186851,0.967128,0.8754325,1.0038062,1.000692,0.97145325,0.96545553,0.94697225,0.0078714695,0.0073943683,0.031591397,0.029597122,0.040199976,-0.0015570773,0.00048233467,0.0048833177,0.0021026833,0.0014652765,0.097824745,0.039003737,0.8362966,0.3911564,0.40521672,-0.00069202454,-0.002862499,-0.017844744,0.0040555596,0.009802088,1.0449826,1.0449826,1.0449826,1.0449826,1.0449826,0.9792387,0.97577846,0.9100346,0.9100346,0.87197226,1.0086504,1.0041522,1.0017301,0.99861586,0.98823524,0.9989619,0.9961937,0.94359857,0.9377162,0.8961937,8.0,5.0,3.75,2.7777777,1.5138888,0.31579053,0.35000142,0.6666671,0.6666671,0.74000055,0.4,0.7,0.85,0.9,0.95,0.2,0.1,0.05,0.36666667,0.016666668,0.2,0.6,0.8,0.53333336,0.93333334,0.56460977,0.46556807,0.71481836,0.6889626,0.7155664,0.4590475,0.68171644,0.5825851,0.5422139,0.5508739,0.8,0.6,0.6,0.5,0.55,0.2,0.4,0.4,0.5,0.45,0.6,0.2,0.2,0.0,0.1,0.6129039,0.65714324,0.691057,0.5437789,0.57287455,0.38709614,0.34285673,0.30894294,0.45622113,0.42712548,0.22580774,0.31428653,0.3821141,0.08755775,0.14574905,1.4113623,1.4633123,1.1804245,1.1496515,1.1268001,0.40123686,0.6562267,0.57664347,0.52332795,0.59352744,0.50740844,1.6165867,1.6864758,1.3533251,1.5125482,0.49845585,0.45301318,0.5124612,0.49282598,0.51444787,0.5015442,0.5469868,0.4875388,0.507174,0.48555213,-0.0030882985,-0.093973644,0.024922365,-0.014348053,0.028895708
